y	showSelected2	group
0	Parents	4781
0	Parents	4782
0	Parents	4783
0	Parents	4784
0	Parents	4785
0	Parents	4786
0	Parents	4787
0	Parents	4788
0	Parents	4789
0	Parents	4790
0	Parents	4791
0	Parents	4792
0	Parents	4793
0	Parents	4794
0	Parents	4795
0	Parents	4796
0	Parents	4797
0	Parents	4798
0	Parents	4799
0	Parents	4800
0	Parents	4801
0	Parents	4802
0	Parents	4803
0	Parents	4804
0	Parents	4805
0	Parents	4806
0	Parents	4807
0	Parents	4808
0	Parents	4809
0	Parents	4810
0	Parents	4811
0	Parents	4812
0	Parents	4813
0	Parents	4814
0	Parents	4815
0	Parents	4816
0	Parents	4817
0	Parents	4818
0	Parents	4819
0	Parents	4820
0	Parents	4821
0	Parents	4822
0	Parents	4823
0	Parents	4824
0	Parents	4825
0	Parents	4826
0	Parents	4827
0	Parents	4828
0	Parents	4829
0	Parents	4830
0	Parents	4831
0	Parents	4832
0	Parents	4833
0	Parents	4834
0	Parents	4835
0	Parents	4836
0.0909090909090909	Parents	4837
0	Parents	4838
0	Parents	4839
0	Parents	4840
0	Parents	4841
0	Parents	4842
0	Parents	4843
0	Parents	4844
0	Parents	4845
0	Parents	4846
0	Parents	4847
0	Parents	4848
0	Parents	4849
0	Parents	4850
0	Parents	4851
0	Parents	4852
0	Parents	4853
0	Parents	4854
0	Parents	4855
0	Parents	4856
0	Parents	4857
0	Parents	4858
0	Parents	4859
0	Parents	4860
0	Parents	4861
0	Parents	4862
0	Parents	4863
0	Parents	4864
0	Parents	4865
0	Parents	4866
0	Parents	4867
0	Parents	4868
0	Parents	4869
0	Parents	4870
0	Parents	4871
0	Parents	4872
0	Parents	4873
0	Parents	4874
0	Parents	4875
0	Parents	4876
0	Parents	4877
0	Parents	4878
0	Parents	4879
0	Parents	4880
0	Parents	4881
0	Parents	4882
0	Parents	4883
0	Parents	4884
0	Parents	4885
0	Parents	4886
0	Parents	4887
0	Parents	4888
0	Parents	4889
0	Parents	4890
0	Parents	4891
0	Parents	4892
0.111111111111111	Parents	4893
0.2	Parents	4894
0	Parents	4895
0	Parents	4896
0.5	Collaborative.teams	4897
0	Collaborative.teams	4898
0	Collaborative.teams	4899
0.555555555555556	Collaborative.teams	4900
0	Collaborative.teams	4901
0.666666666666667	Collaborative.teams	4902
1	Collaborative.teams	4903
0.523809523809524	Collaborative.teams	4904
0.722222222222222	Collaborative.teams	4905
0	Collaborative.teams	4906
0	Collaborative.teams	4907
0	Collaborative.teams	4908
0.25	Collaborative.teams	4909
0.333333333333333	Collaborative.teams	4910
0.5	Collaborative.teams	4911
0	Collaborative.teams	4912
0	Collaborative.teams	4913
0.25	Collaborative.teams	4914
0.2	Collaborative.teams	4915
0.75	Collaborative.teams	4916
0.6	Collaborative.teams	4917
0	Collaborative.teams	4918
0	Collaborative.teams	4919
0.318181818181818	Collaborative.teams	4920
0.555555555555556	Collaborative.teams	4921
0.217391304347826	Collaborative.teams	4922
0	Collaborative.teams	4923
0.285714285714286	Collaborative.teams	4924
0.571428571428571	Collaborative.teams	4925
1	Collaborative.teams	4926
0.25	Collaborative.teams	4927
0.5	Collaborative.teams	4928
0.142857142857143	Collaborative.teams	4929
0	Collaborative.teams	4930
0	Collaborative.teams	4931
0.375	Collaborative.teams	4932
0.125	Collaborative.teams	4933
0	Collaborative.teams	4934
0	Collaborative.teams	4935
0	Collaborative.teams	4936
0.5	Collaborative.teams	4937
0.230769230769231	Collaborative.teams	4938
0.25	Collaborative.teams	4939
0.5	Collaborative.teams	4940
0	Collaborative.teams	4941
0	Collaborative.teams	4942
0.25	Collaborative.teams	4943
0	Collaborative.teams	4944
0.428571428571429	Collaborative.teams	4945
0	Collaborative.teams	4946
0.285714285714286	Collaborative.teams	4947
0.428571428571429	Collaborative.teams	4948
0.272727272727273	Collaborative.teams	4949
0.0769230769230769	Collaborative.teams	4950
0.357142857142857	Collaborative.teams	4951
0.45	Collaborative.teams	4952
0.625	Collaborative.teams	4953
0.25	Collaborative.teams	4954
0	Collaborative.teams	4955
0.0833333333333333	Collaborative.teams	4956
0.111111111111111	Collaborative.teams	4957
0.266666666666667	Collaborative.teams	4958
0	Collaborative.teams	4959
0	Collaborative.teams	4960
0.0909090909090909	Collaborative.teams	4961
0	Collaborative.teams	4962
0.5	Collaborative.teams	4963
0.25	Collaborative.teams	4964
0.25	Collaborative.teams	4965
0.424242424242424	Collaborative.teams	4966
0.590909090909091	Collaborative.teams	4967
0.333333333333333	Collaborative.teams	4968
0	Collaborative.teams	4969
0	Collaborative.teams	4970
0.166666666666667	Collaborative.teams	4971
0	Collaborative.teams	4972
0.1875	Collaborative.teams	4973
0.796296296296296	Collaborative.teams	4974
0.28	Collaborative.teams	4975
0.125	Collaborative.teams	4976
0	Collaborative.teams	4977
0	Collaborative.teams	4978
0.2	Collaborative.teams	4979
0.375	Collaborative.teams	4980
0.166666666666667	Collaborative.teams	4981
0	Collaborative.teams	4982
0	Collaborative.teams	4983
0.5	Collaborative.teams	4984
0.05	Collaborative.teams	4985
0	Collaborative.teams	4986
0	Collaborative.teams	4987
0.181818181818182	Collaborative.teams	4988
0.5	Collaborative.teams	4989
0.181818181818182	Collaborative.teams	4990
1	Collaborative.teams	4991
0.0714285714285714	Collaborative.teams	4992
0	Collaborative.teams	4993
0.666666666666667	Collaborative.teams	4994
0.230769230769231	Collaborative.teams	4995
0.0869565217391304	Collaborative.teams	4996
0.111111111111111	Collaborative.teams	4997
0.5	Collaborative.teams	4998
0.5	Collaborative.teams	4999
0.409090909090909	Collaborative.teams	5000
0.555555555555556	Collaborative.teams	5001
0.4	Collaborative.teams	5002
0.476190476190476	Collaborative.teams	5003
0.5	Collaborative.teams	5004
0.333333333333333	Collaborative.teams	5005
0.5	Collaborative.teams	5006
0.166666666666667	Collaborative.teams	5007
0	Collaborative.teams	5008
0	Collaborative.teams	5009
0.25	Collaborative.teams	5010
0.333333333333333	Collaborative.teams	5011
0	Collaborative.teams	5012
0.348837209302326	Collaborative.teams	5013
0	Collaborative.teams	5014
0.666666666666667	Collaborative.teams	5015
0.283582089552239	Collaborative.teams	5016
0.0909090909090909	Collaborative.teams	5017
0.361702127659574	Collaborative.teams	5018
0	Collaborative.teams	5019
0	Collaborative.teams	5020
0	Collaborative.teams	5021
0.1	Collaborative.teams	5022
0	Collaborative.teams	5023
0	Collaborative.teams	5024
0	Collaborative.teams	5025
0.142857142857143	Collaborative.teams	5026
0.111111111111111	Collaborative.teams	5027
0.1875	Collaborative.teams	5028
0.882352941176471	Collaborative.teams	5029
1	Collaborative.teams	5030
0	Collaborative.teams	5031
0	Collaborative.teams	5032
0	Collaborative.teams	5033
0.333333333333333	Collaborative.teams	5034
0.5	Collaborative.teams	5035
0	Collaborative.teams	5036
0.666666666666667	Collaborative.teams	5037
0	Collaborative.teams	5038
0.666666666666667	Collaborative.teams	5039
0.571428571428571	Collaborative.teams	5040
0.375	Collaborative.teams	5041
0	Collaborative.teams	5042
0.5	Collaborative.teams	5043
0	Collaborative.teams	5044
1	Collaborative.teams	5045
0.246376811594203	Collaborative.teams	5046
0.357142857142857	Collaborative.teams	5047
0.348837209302326	Collaborative.teams	5048
0.28	Collaborative.teams	5049
0	Collaborative.teams	5050
0.0714285714285714	Collaborative.teams	5051
0.571428571428571	Collaborative.teams	5052
0.05	Collaborative.teams	5053
0	Collaborative.teams	5054
0.210526315789474	Collaborative.teams	5055
0.278846153846154	Collaborative.teams	5056
0.268292682926829	Collaborative.teams	5057
0.5	Collaborative.teams	5058
0.181818181818182	Collaborative.teams	5059
1	Collaborative.teams	5060
0.161290322580645	Collaborative.teams	5061
0.333333333333333	Collaborative.teams	5062
0	Collaborative.teams	5063
0.333333333333333	Collaborative.teams	5064
0	Collaborative.teams	5065
0.352941176470588	Collaborative.teams	5066
0.833333333333333	Collaborative.teams	5067
0.0588235294117647	Collaborative.teams	5068
0.2	Collaborative.teams	5069
0.333333333333333	Collaborative.teams	5070
0.333333333333333	Collaborative.teams	5071
0	Collaborative.teams	5072
0	Collaborative.teams	5073
0	Collaborative.teams	5074
0	Collaborative.teams	5075
0.222222222222222	Collaborative.teams	5076
0.2	Collaborative.teams	5077
0	Collaborative.teams	5078
0.214285714285714	Collaborative.teams	5079
0	Collaborative.teams	5080
0	Collaborative.teams	5081
0	Collaborative.teams	5082
0.0909090909090909	Collaborative.teams	5083
0	Collaborative.teams	5084
0.0555555555555556	Collaborative.teams	5085
0	Collaborative.teams	5086
0	Collaborative.teams	5087
0	Collaborative.teams	5088
0	Collaborative.teams	5089
0	Collaborative.teams	5090
0.2	Collaborative.teams	5091
0.5	Collaborative.teams	5092
0.75	Collaborative.teams	5093
0	Collaborative.teams	5094
0.333333333333333	Collaborative.teams	5095
0	Collaborative.teams	5096
0.0476190476190476	Collaborative.teams	5097
0	Collaborative.teams	5098
0	Collaborative.teams	5099
0	Collaborative.teams	5100
0	Collaborative.teams	5101
0	Collaborative.teams	5102
1	Collaborative.teams	5103
1	Collaborative.teams	5104
0.5	Collaborative.teams	5105
0.739130434782609	Collaborative.teams	5106
0.666666666666667	Collaborative.teams	5107
0.5	Collaborative.teams	5108
0	Collaborative.teams	5109
0.875	Collaborative.teams	5110
1	Collaborative.teams	5111
0.714285714285714	Collaborative.teams	5112
0.333333333333333	Collaborative.teams	5113
0.272727272727273	Collaborative.teams	5114
0	Collaborative.teams	5115
0.166666666666667	Collaborative.teams	5116
0	Collaborative.teams	5117
0	Collaborative.teams	5118
0.5	Collaborative.teams	5119
0.625	Collaborative.teams	5120
0	Collaborative.teams	5121
0.333333333333333	Collaborative.teams	5122
0.222222222222222	Collaborative.teams	5123
0	Collaborative.teams	5124
0.1	Collaborative.teams	5125
0	Collaborative.teams	5126
0.7	Collaborative.teams	5127
0.25	Collaborative.teams	5128
0.230769230769231	Collaborative.teams	5129
0	Collaborative.teams	5130
0.25	Collaborative.teams	5131
0	Collaborative.teams	5132
0.181818181818182	Collaborative.teams	5133
0	Collaborative.teams	5134
0	Collaborative.teams	5135
0	Collaborative.teams	5136
0	Collaborative.teams	5137
0.0714285714285714	Collaborative.teams	5138
0.0909090909090909	Collaborative.teams	5139
0.37037037037037	Collaborative.teams	5140
0	Collaborative.teams	5141
0.5	Collaborative.teams	5142
0	Collaborative.teams	5143
0	Collaborative.teams	5144
0	Collaborative.teams	5145
0	Collaborative.teams	5146
0.25	Collaborative.teams	5147
0	Collaborative.teams	5148
0.25	Collaborative.teams	5149
0	Collaborative.teams	5150
0	Collaborative.teams	5151
0.5	Collaborative.teams	5152
0.5	Collaborative.teams	5153
0	Collaborative.teams	5154
0.36	Collaborative.teams	5155
0.5	Collaborative.teams	5156
0.571428571428571	Collaborative.teams	5157
0.5	Collaborative.teams	5158
1	Collaborative.teams	5159
0.333333333333333	Collaborative.teams	5160
1	Collaborative.teams	5161
0.384615384615385	Collaborative.teams	5162
0	Collaborative.teams	5163
0	Collaborative.teams	5164
1	Collaborative.teams	5165
0	Collaborative.teams	5166
0.538461538461538	Collaborative.teams	5167
0	Collaborative.teams	5168
0	Collaborative.teams	5169
0	Collaborative.teams	5170
0.545454545454545	Collaborative.teams	5171
0.5	Collaborative.teams	5172
0.181818181818182	Collaborative.teams	5173
0	Collaborative.teams	5174
0.75	Collaborative.teams	5175
0.2	Collaborative.teams	5176
0	Collaborative.teams	5177
0.2	Collaborative.teams	5178
0.153846153846154	Collaborative.teams	5179
0	Collaborative.teams	5180
0.0294117647058824	Collaborative.teams	5181
0.205882352941176	Collaborative.teams	5182
0.0434782608695652	Collaborative.teams	5183
0	Collaborative.teams	5184
0.5	Collaborative.teams	5185
0.4	Collaborative.teams	5186
0.5	Collaborative.teams	5187
0.666666666666667	Collaborative.teams	5188
0.5	Collaborative.teams	5189
0	Collaborative.teams	5190
0.142857142857143	Collaborative.teams	5191
0.166666666666667	Collaborative.teams	5192
0	Collaborative.teams	5193
0.5	Collaborative.teams	5194
0.481481481481481	Collaborative.teams	5195
0.1	Collaborative.teams	5196
0	Collaborative.teams	5197
0.222222222222222	Collaborative.teams	5198
0.0307692307692308	Collaborative.teams	5199
0.0192307692307692	Collaborative.teams	5200
0	Collaborative.teams	5201
1	Collaborative.teams	5202
0	Collaborative.teams	5203
0.285714285714286	Collaborative.teams	5204
0.75	Collaborative.teams	5205
0.25	Collaborative.teams	5206
0	Collaborative.teams	5207
0	Collaborative.teams	5208
1	Collaborative.teams	5209
0	Collaborative.teams	5210
0	Collaborative.teams	5211
0	Collaborative.teams	5212
0.666666666666667	Collaborative.teams	5213
1	Collaborative.teams	5214
0.285714285714286	Collaborative.teams	5215
0.25	Collaborative.teams	5216
0.318181818181818	Collaborative.teams	5217
0.5	Collaborative.teams	5218
0	Collaborative.teams	5219
0.666666666666667	Collaborative.teams	5220
0	Collaborative.teams	5221
0	Collaborative.teams	5222
0.211267605633803	Collaborative.teams	5223
0.382352941176471	Collaborative.teams	5224
0.28	Collaborative.teams	5225
0.5	Collaborative.teams	5226
0.2	Collaborative.teams	5227
0.6	Collaborative.teams	5228
0	Collaborative.teams	5229
0	Collaborative.teams	5230
0	Collaborative.teams	5231
0	Collaborative.teams	5232
0	Collaborative.teams	5233
0	Collaborative.teams	5234
0.4	Collaborative.teams	5235
0.6	Collaborative.teams	5236
0	Collaborative.teams	5237
0	Collaborative.teams	5238
0.333333333333333	Collaborative.teams	5239
0	Collaborative.teams	5240
0.666666666666667	Collaborative.teams	5241
0.230769230769231	Collaborative.teams	5242
0.0833333333333333	Collaborative.teams	5243
0.5	Collaborative.teams	5244
0.5	Collaborative.teams	5245
0.333333333333333	Collaborative.teams	5246
0.833333333333333	Collaborative.teams	5247
0	Collaborative.teams	5248
0	Collaborative.teams	5249
0	Collaborative.teams	5250
0.6	Collaborative.teams	5251
0.2	Collaborative.teams	5252
0.333333333333333	Collaborative.teams	5253
0	Collaborative.teams	5254
0.108108108108108	Collaborative.teams	5255
0.153846153846154	Collaborative.teams	5256
0	Collaborative.teams	5257
0.375	Collaborative.teams	5258
0.166666666666667	Collaborative.teams	5259
0	Collaborative.teams	5260
0.0625	Collaborative.teams	5261
0.567567567567568	Collaborative.teams	5262
0.285714285714286	Collaborative.teams	5263
0.25	Collaborative.teams	5264
0.1	Collaborative.teams	5265
0.266666666666667	Collaborative.teams	5266
0.125	Collaborative.teams	5267
0.333333333333333	Collaborative.teams	5268
0	Collaborative.teams	5269
0	Collaborative.teams	5270
0.142857142857143	Collaborative.teams	5271
0.0714285714285714	Collaborative.teams	5272
0.166666666666667	Collaborative.teams	5273
0.111111111111111	Collaborative.teams	5274
0	Collaborative.teams	5275
0	Collaborative.teams	5276
0	Collaborative.teams	5277
0	Collaborative.teams	5278
0	Collaborative.teams	5279
0.5	Collaborative.teams	5280
0.333333333333333	Collaborative.teams	5281
0	Collaborative.teams	5282
0	Collaborative.teams	5283
0.222222222222222	Collaborative.teams	5284
0.142857142857143	Collaborative.teams	5285
0	Collaborative.teams	5286
0	Collaborative.teams	5287
0	Collaborative.teams	5288
0	Collaborative.teams	5289
0.133333333333333	Collaborative.teams	5290
0.25	Collaborative.teams	5291
0.142857142857143	Collaborative.teams	5292
0.25	Collaborative.teams	5293
0.166666666666667	Collaborative.teams	5294
0.333333333333333	Collaborative.teams	5295
0	Collaborative.teams	5296
0.142857142857143	Collaborative.teams	5297
0.1875	Collaborative.teams	5298
0.2	Collaborative.teams	5299
0.619047619047619	Collaborative.teams	5300
0.85	Collaborative.teams	5301
0.5	Collaborative.teams	5302
0.625	Collaborative.teams	5303
0.25	Collaborative.teams	5304
1	Collaborative.teams	5305
0.444444444444444	Collaborative.teams	5306
0.333333333333333	Collaborative.teams	5307
0.333333333333333	Collaborative.teams	5308
0.666666666666667	Collaborative.teams	5309
0.9	Collaborative.teams	5310
0.25	Collaborative.teams	5311
0.166666666666667	Collaborative.teams	5312
0.2	Collaborative.teams	5313
0	Collaborative.teams	5314
0.147058823529412	Collaborative.teams	5315
0.391304347826087	Collaborative.teams	5316
0	Collaborative.teams	5317
0	Collaborative.teams	5318
0	Collaborative.teams	5319
0.2	Collaborative.teams	5320
0.25	Collaborative.teams	5321
0.533333333333333	Collaborative.teams	5322
0	Collaborative.teams	5323
0.526315789473684	Collaborative.teams	5324
0.5	Collaborative.teams	5325
0.833333333333333	Collaborative.teams	5326
0.434782608695652	Collaborative.teams	5327
0.24	Collaborative.teams	5328
0	Collaborative.teams	5329
0.2	Collaborative.teams	5330
0	Collaborative.teams	5331
0.142857142857143	Collaborative.teams	5332
0.571428571428571	Collaborative.teams	5333
0	Collaborative.teams	5334
0	Collaborative.teams	5335
0	Collaborative.teams	5336
0.166666666666667	Collaborative.teams	5337
0	Collaborative.teams	5338
0.695652173913043	Collaborative.teams	5339
0.4	Collaborative.teams	5340
0.333333333333333	Collaborative.teams	5341
0.5	Collaborative.teams	5342
0	Collaborative.teams	5343
0.2	Collaborative.teams	5344
0.214285714285714	Collaborative.teams	5345
0	Collaborative.teams	5346
0.666666666666667	Collaborative.teams	5347
1	Collaborative.teams	5348
0.142857142857143	Collaborative.teams	5349
0	Collaborative.teams	5350
0.25	Collaborative.teams	5351
0.4	Collaborative.teams	5352
0.6	Collaborative.teams	5353
0.333333333333333	Collaborative.teams	5354
0.527777777777778	Collaborative.teams	5355
0.2	Collaborative.teams	5356
0.482758620689655	Collaborative.teams	5357
0.389830508474576	Collaborative.teams	5358
0.125	Collaborative.teams	5359
0.45	Collaborative.teams	5360
0.75	Collaborative.teams	5361
0	Collaborative.teams	5362
0.142857142857143	Collaborative.teams	5363
0	Collaborative.teams	5364
0	Collaborative.teams	5365
0.5	Collaborative.teams	5366
0.1875	Collaborative.teams	5367
0	Collaborative.teams	5368
0.24	Collaborative.teams	5369
0	Collaborative.teams	5370
0.3	Collaborative.teams	5371
0	Collaborative.teams	5372
0	Collaborative.teams	5373
0.5	Collaborative.teams	5374
0.25	Collaborative.teams	5375
0.75	Collaborative.teams	5376
0.769230769230769	Collaborative.teams	5377
0.272727272727273	Collaborative.teams	5378
0	Collaborative.teams	5379
0.666666666666667	Collaborative.teams	5380
0.181818181818182	Collaborative.teams	5381
0.833333333333333	Collaborative.teams	5382
0	Collaborative.teams	5383
0.25	Collaborative.teams	5384
1	Collaborative.teams	5385
0	Collaborative.teams	5386
0	Collaborative.teams	5387
0	Collaborative.teams	5388
1	Collaborative.teams	5389
0.666666666666667	Collaborative.teams	5390
0.384615384615385	Collaborative.teams	5391
0.4	Collaborative.teams	5392
0.222222222222222	Collaborative.teams	5393
0	Collaborative.teams	5394
0.0344827586206897	Collaborative.teams	5395
0.0526315789473684	Collaborative.teams	5396
0.333333333333333	Collaborative.teams	5397
0.714285714285714	Collaborative.teams	5398
0.379310344827586	Collaborative.teams	5399
0.25	Collaborative.teams	5400
0.666666666666667	Collaborative.teams	5401
0	Collaborative.teams	5402
0.511111111111111	Collaborative.teams	5403
0.642857142857143	Collaborative.teams	5404
0.449152542372881	Collaborative.teams	5405
0.593220338983051	Collaborative.teams	5406
0	Collaborative.teams	5407
0	Collaborative.teams	5408
0	Collaborative.teams	5409
0	Collaborative.teams	5410
0	Collaborative.teams	5411
0	Collaborative.teams	5412
0	Collaborative.teams	5413
0	Collaborative.teams	5414
0	Collaborative.teams	5415
0.0869565217391304	Collaborative.teams	5416
0.2	Collaborative.teams	5417
0.525	Collaborative.teams	5418
0.25	Collaborative.teams	5419
0.714285714285714	Collaborative.teams	5420
0.222222222222222	Collaborative.teams	5421
0.206896551724138	Collaborative.teams	5422
0.357142857142857	Collaborative.teams	5423
0.1	Collaborative.teams	5424
0.25	Collaborative.teams	5425
0	Collaborative.teams	5426
0.181818181818182	Collaborative.teams	5427
0.888888888888889	Collaborative.teams	5428
0	Collaborative.teams	5429
0.586206896551724	Collaborative.teams	5430
0.555555555555556	Collaborative.teams	5431
0.733333333333333	Collaborative.teams	5432
0.571428571428571	Collaborative.teams	5433
0.1	Collaborative.teams	5434
0.533333333333333	Collaborative.teams	5435
0.2	Collaborative.teams	5436
0.666666666666667	Collaborative.teams	5437
0.8	Collaborative.teams	5438
0	Collaborative.teams	5439
0.7	Collaborative.teams	5440
0	Common.formative.assessment	5441
0	Common.formative.assessment	5442
0	Common.formative.assessment	5443
0.555555555555556	Common.formative.assessment	5444
0	Common.formative.assessment	5445
0.5	Common.formative.assessment	5446
0	Common.formative.assessment	5447
0.571428571428571	Common.formative.assessment	5448
0.518518518518518	Common.formative.assessment	5449
0	Common.formative.assessment	5450
0	Common.formative.assessment	5451
0	Common.formative.assessment	5452
0.25	Common.formative.assessment	5453
0.444444444444444	Common.formative.assessment	5454
0.5	Common.formative.assessment	5455
0	Common.formative.assessment	5456
0.333333333333333	Common.formative.assessment	5457
0.25	Common.formative.assessment	5458
0.2	Common.formative.assessment	5459
0.25	Common.formative.assessment	5460
0.4	Common.formative.assessment	5461
0	Common.formative.assessment	5462
0	Common.formative.assessment	5463
0.181818181818182	Common.formative.assessment	5464
0.111111111111111	Common.formative.assessment	5465
0.0434782608695652	Common.formative.assessment	5466
0	Common.formative.assessment	5467
0.142857142857143	Common.formative.assessment	5468
0	Common.formative.assessment	5469
0.5	Common.formative.assessment	5470
0.25	Common.formative.assessment	5471
0	Common.formative.assessment	5472
0.142857142857143	Common.formative.assessment	5473
0	Common.formative.assessment	5474
1	Common.formative.assessment	5475
0	Common.formative.assessment	5476
0.125	Common.formative.assessment	5477
0	Common.formative.assessment	5478
0	Common.formative.assessment	5479
0	Common.formative.assessment	5480
0	Common.formative.assessment	5481
0.153846153846154	Common.formative.assessment	5482
0	Common.formative.assessment	5483
0.5	Common.formative.assessment	5484
0	Common.formative.assessment	5485
0.25	Common.formative.assessment	5486
0.25	Common.formative.assessment	5487
0	Common.formative.assessment	5488
0.142857142857143	Common.formative.assessment	5489
0.333333333333333	Common.formative.assessment	5490
0.428571428571429	Common.formative.assessment	5491
0.285714285714286	Common.formative.assessment	5492
0.454545454545455	Common.formative.assessment	5493
0.0769230769230769	Common.formative.assessment	5494
0.160714285714286	Common.formative.assessment	5495
0.3	Common.formative.assessment	5496
0.5	Common.formative.assessment	5497
0.25	Common.formative.assessment	5498
0	Common.formative.assessment	5499
0.416666666666667	Common.formative.assessment	5500
0.222222222222222	Common.formative.assessment	5501
0.266666666666667	Common.formative.assessment	5502
0	Common.formative.assessment	5503
0	Common.formative.assessment	5504
0.545454545454545	Common.formative.assessment	5505
0.428571428571429	Common.formative.assessment	5506
0.571428571428571	Common.formative.assessment	5507
0.5	Common.formative.assessment	5508
0	Common.formative.assessment	5509
0.424242424242424	Common.formative.assessment	5510
0.681818181818182	Common.formative.assessment	5511
0.333333333333333	Common.formative.assessment	5512
0	Common.formative.assessment	5513
0	Common.formative.assessment	5514
0	Common.formative.assessment	5515
0	Common.formative.assessment	5516
0.0625	Common.formative.assessment	5517
0.259259259259259	Common.formative.assessment	5518
0.08	Common.formative.assessment	5519
0	Common.formative.assessment	5520
0	Common.formative.assessment	5521
0	Common.formative.assessment	5522
0.2	Common.formative.assessment	5523
0.125	Common.formative.assessment	5524
0.166666666666667	Common.formative.assessment	5525
0	Common.formative.assessment	5526
0	Common.formative.assessment	5527
0	Common.formative.assessment	5528
0.05	Common.formative.assessment	5529
0	Common.formative.assessment	5530
0.0555555555555556	Common.formative.assessment	5531
0.727272727272727	Common.formative.assessment	5532
0.5	Common.formative.assessment	5533
0.636363636363636	Common.formative.assessment	5534
0.75	Common.formative.assessment	5535
0.285714285714286	Common.formative.assessment	5536
0	Common.formative.assessment	5537
0.777777777777778	Common.formative.assessment	5538
0.384615384615385	Common.formative.assessment	5539
0.782608695652174	Common.formative.assessment	5540
0	Common.formative.assessment	5541
0	Common.formative.assessment	5542
0	Common.formative.assessment	5543
0.318181818181818	Common.formative.assessment	5544
0.222222222222222	Common.formative.assessment	5545
0.2	Common.formative.assessment	5546
0.142857142857143	Common.formative.assessment	5547
0.5	Common.formative.assessment	5548
0.416666666666667	Common.formative.assessment	5549
0	Common.formative.assessment	5550
0.333333333333333	Common.formative.assessment	5551
1	Common.formative.assessment	5552
0	Common.formative.assessment	5553
0.25	Common.formative.assessment	5554
1	Common.formative.assessment	5555
0	Common.formative.assessment	5556
0.0697674418604651	Common.formative.assessment	5557
0	Common.formative.assessment	5558
0.666666666666667	Common.formative.assessment	5559
0.0597014925373134	Common.formative.assessment	5560
0	Common.formative.assessment	5561
0.276595744680851	Common.formative.assessment	5562
0	Common.formative.assessment	5563
0	Common.formative.assessment	5564
0	Common.formative.assessment	5565
0	Common.formative.assessment	5566
0	Common.formative.assessment	5567
0.5	Common.formative.assessment	5568
0	Common.formative.assessment	5569
0.285714285714286	Common.formative.assessment	5570
0	Common.formative.assessment	5571
0.125	Common.formative.assessment	5572
0	Common.formative.assessment	5573
0	Common.formative.assessment	5574
0.166666666666667	Common.formative.assessment	5575
0	Common.formative.assessment	5576
0.5	Common.formative.assessment	5577
0.5	Common.formative.assessment	5578
0	Common.formative.assessment	5579
0	Common.formative.assessment	5580
0	Common.formative.assessment	5581
0.333333333333333	Common.formative.assessment	5582
0.666666666666667	Common.formative.assessment	5583
0	Common.formative.assessment	5584
0	Common.formative.assessment	5585
0	Common.formative.assessment	5586
0.5	Common.formative.assessment	5587
0	Common.formative.assessment	5588
1	Common.formative.assessment	5589
0.202898550724638	Common.formative.assessment	5590
0.428571428571429	Common.formative.assessment	5591
0.581395348837209	Common.formative.assessment	5592
0.84	Common.formative.assessment	5593
1	Common.formative.assessment	5594
0.142857142857143	Common.formative.assessment	5595
0.80952380952381	Common.formative.assessment	5596
0	Common.formative.assessment	5597
0	Common.formative.assessment	5598
0.75	Common.formative.assessment	5599
0.567307692307692	Common.formative.assessment	5600
0.573170731707317	Common.formative.assessment	5601
0.119047619047619	Common.formative.assessment	5602
0.181818181818182	Common.formative.assessment	5603
1	Common.formative.assessment	5604
0.032258064516129	Common.formative.assessment	5605
0	Common.formative.assessment	5606
0	Common.formative.assessment	5607
0.333333333333333	Common.formative.assessment	5608
0	Common.formative.assessment	5609
0.411764705882353	Common.formative.assessment	5610
0.666666666666667	Common.formative.assessment	5611
0.117647058823529	Common.formative.assessment	5612
0.1	Common.formative.assessment	5613
0.111111111111111	Common.formative.assessment	5614
0	Common.formative.assessment	5615
0.2	Common.formative.assessment	5616
0.25	Common.formative.assessment	5617
0.25	Common.formative.assessment	5618
0.625	Common.formative.assessment	5619
0.555555555555556	Common.formative.assessment	5620
0.8	Common.formative.assessment	5621
0	Common.formative.assessment	5622
0.357142857142857	Common.formative.assessment	5623
0	Common.formative.assessment	5624
0	Common.formative.assessment	5625
0	Common.formative.assessment	5626
0.636363636363636	Common.formative.assessment	5627
1	Common.formative.assessment	5628
0.833333333333333	Common.formative.assessment	5629
0	Common.formative.assessment	5630
0.4	Common.formative.assessment	5631
0	Common.formative.assessment	5632
0	Common.formative.assessment	5633
0	Common.formative.assessment	5634
0.3	Common.formative.assessment	5635
0.25	Common.formative.assessment	5636
0.25	Common.formative.assessment	5637
0	Common.formative.assessment	5638
0	Common.formative.assessment	5639
0	Common.formative.assessment	5640
0.0476190476190476	Common.formative.assessment	5641
0.357142857142857	Common.formative.assessment	5642
0	Common.formative.assessment	5643
0	Common.formative.assessment	5644
0	Common.formative.assessment	5645
0	Common.formative.assessment	5646
0.75	Common.formative.assessment	5647
0.5	Common.formative.assessment	5648
0.5	Common.formative.assessment	5649
0.304347826086957	Common.formative.assessment	5650
0.222222222222222	Common.formative.assessment	5651
0	Common.formative.assessment	5652
0	Common.formative.assessment	5653
0.375	Common.formative.assessment	5654
0.75	Common.formative.assessment	5655
0.428571428571429	Common.formative.assessment	5656
0	Common.formative.assessment	5657
0	Common.formative.assessment	5658
0	Common.formative.assessment	5659
