fill	x	y	key	tooltip	clickSelects	showSelected1	group	xmin	xmax	ymin	ymax	colour	size
#FFF3EE	1	-18	Self.assessment.practice.profile..SAPP.	0.0632893028113712	Self.assessment.practice.profile..SAPP.	Common.formative.assessment	968	0.5	1.5	-18.5	-17.5	#FFF3EE	0
#FFD9CC	1	-6	Self.assessment.practice.profile..SAPP.	0.198050596963412	Self.assessment.practice.profile..SAPP.	Data.based.decision.making	969	0.5	1.5	-6.5	-5.5	#FFD9CC	0
#FFF1EC	1	-15	Self.assessment.practice.profile..SAPP.	0.07411081152963	Self.assessment.practice.profile..SAPP.	Effective.teaching.learning.practices	970	0.5	1.5	-15.5	-14.5	#FFF1EC	0
#FFF2ED	1	-20	Self.assessment.practice.profile..SAPP.	0.0693634177494261	Self.assessment.practice.profile..SAPP.	Instructional.Leadership	971	0.5	1.5	-20.5	-19.5	#FFF2ED	0
#FFE4DB	1	-8	Self.assessment.practice.profile..SAPP.	0.139184041830629	Self.assessment.practice.profile..SAPP.	School.based.implementation.coaching	972	0.5	1.5	-8.5	-7.5	#FFE4DB	0
#FFFCFB	1	-25	Self.assessment.practice.profile..SAPP.	0.0169790906213614	Self.assessment.practice.profile..SAPP.	Collective.teacher.efficacy	973	0.5	1.5	-25.5	-24.5	#FFFCFB	0
#FFAB91	1	-4	Self.assessment.practice.profile..SAPP.	0.433892753399891	Self.assessment.practice.profile..SAPP.	MMD.DCI.expectations.logistics.DESE.specifics	974	0.5	1.5	-4.5	-3.5	#FFAB91	0
#FFC8B5	1	-4	Self.assessment.practice.profile..SAPP.	0.287002819316137	Self.assessment.practice.profile..SAPP.	Alignment.and.systems.planning	975	0.5	1.5	-4.5	-3.5	#FFC8B5	0
#FFB8A1	1	-2	Self.assessment.practice.profile..SAPP.	0.369125479844172	Self.assessment.practice.profile..SAPP.	Practice.profiles	976	0.5	1.5	-2.5	-1.5	#FFB8A1	0
#FF0000	1	-1	Self.assessment.practice.profile..SAPP.	1	Self.assessment.practice.profile..SAPP.	Self.assessment.practice.profile..SAPP.	977	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFC0AB	1	-2	Self.assessment.practice.profile..SAPP.	0.328330852568892	Self.assessment.practice.profile..SAPP.	Learning.module.materials..i.e..power.points..handouts.	978	0.5	1.5	-2.5	-1.5	#FFC0AB	0
#FF8C6D	1	-3	Self.assessment.practice.profile..SAPP.	0.586978022773952	Self.assessment.practice.profile..SAPP.	DESE.virtual.learning.platform	979	0.5	1.5	-3.5	-2.5	#FF8C6D	0
#FCF9FF	1	-26	Self.assessment.practice.profile..SAPP.	-0.0241698174008855	Self.assessment.practice.profile..SAPP.	Review.of.CFA.data	980	0.5	1.5	-26.5	-25.5	#FCF9FF	0
#FFB198	1	-5	Self.assessment.practice.profile..SAPP.	0.404224983808093	Self.assessment.practice.profile..SAPP.	CWIS	981	0.5	1.5	-5.5	-4.5	#FFB198	0
#F2E8FF	1	-9	Self.assessment.practice.profile..SAPP.	-0.0964012096072321	Self.assessment.practice.profile..SAPP.	Distance.Learning	982	0.5	1.5	-9.5	-8.5	#F2E8FF	0
#FFEBE3	1	-21	Self.assessment.practice.profile..SAPP.	0.106636203583131	Self.assessment.practice.profile..SAPP.	Virtual.Learning.Modules.and.or.PowerPoints	983	0.5	1.5	-21.5	-20.5	#FFEBE3	0
#F5ECFF	1	-8	Self.assessment.practice.profile..SAPP.	-0.0784337028855649	Self.assessment.practice.profile..SAPP.	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	984	0.5	1.5	-8.5	-7.5	#F5ECFF	0
#F1E6FF	1	-11	Self.assessment.practice.profile..SAPP.	-0.105316589105379	Self.assessment.practice.profile..SAPP.	Interaction.Type_Virtual	985	0.5	1.5	-11.5	-10.5	#F1E6FF	0
#E7D6FF	1	-11	Self.assessment.practice.profile..SAPP.	-0.173323191492962	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person	986	0.5	1.5	-11.5	-10.5	#E7D6FF	0
#F8F2FF	1	-19	Self.assessment.practice.profile..SAPP.	-0.0532541452932369	Self.assessment.practice.profile..SAPP.	Interaction.Type_In-person and virtual	987	0.5	1.5	-19.5	-18.5	#F8F2FF	0
#E1CCFF	1	-6	Self.assessment.practice.profile..SAPP.	-0.216232651543969	Self.assessment.practice.profile..SAPP.	Interaction.Type_Phone	988	0.5	1.5	-6.5	-5.5	#E1CCFF	0
#FCF9FF	1	-17	Self.assessment.practice.profile..SAPP.	-0.0240198399512804	Self.assessment.practice.profile..SAPP.	Interaction.Type_Unknown	989	0.5	1.5	-17.5	-16.5	#FCF9FF	0
#FBF8FF	1	-26	Self.assessment.practice.profile..SAPP.	-0.0303555096910115	Self.assessment.practice.profile..SAPP.	ETLP_avg	990	0.5	1.5	-26.5	-25.5	#FBF8FF	0
#F4EBFF	1	-20	Virtual.Learning.Modules.and.or.PowerPoints	-0.0853256697870684	Virtual.Learning.Modules.and.or.PowerPoints	District.Leadership.Team.Members	991	0.5	1.5	-20.5	-19.5	#F4EBFF	0
#FFFDFC	1	-31	Virtual.Learning.Modules.and.or.PowerPoints	0.0105846421027774	Virtual.Learning.Modules.and.or.PowerPoints	District.Contact.Person	992	0.5	1.5	-31.5	-30.5	#FFFDFC	0
#D4B8FF	1	-4	Virtual.Learning.Modules.and.or.PowerPoints	-0.302197098775067	Virtual.Learning.Modules.and.or.PowerPoints	Building.Leadership.Team.Members	993	0.5	1.5	-4.5	-3.5	#D4B8FF	0
#F8F2FF	1	-18	Virtual.Learning.Modules.and.or.PowerPoints	-0.055472448657564	Virtual.Learning.Modules.and.or.PowerPoints	Other.District.Administrators	994	0.5	1.5	-18.5	-17.5	#F8F2FF	0
#E5D3FF	1	-5	Virtual.Learning.Modules.and.or.PowerPoints	-0.185779410540138	Virtual.Learning.Modules.and.or.PowerPoints	Other.Building.Administrators	995	0.5	1.5	-5.5	-4.5	#E5D3FF	0
#D5B9FF	1	-7	Virtual.Learning.Modules.and.or.PowerPoints	-0.298909925406092	Virtual.Learning.Modules.and.or.PowerPoints	Building.level.Educators	996	0.5	1.5	-7.5	-6.5	#D5B9FF	0
#F1E7FF	1	-10	Virtual.Learning.Modules.and.or.PowerPoints	-0.102064431380138	Virtual.Learning.Modules.and.or.PowerPoints	RPDC.Director	997	0.5	1.5	-10.5	-9.5	#F1E7FF	0
#F0E5FF	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	-0.108413250126678	Virtual.Learning.Modules.and.or.PowerPoints	Area.Supervisor	998	0.5	1.5	-11.5	-10.5	#F0E5FF	0
#FBF8FF	1	-15	Virtual.Learning.Modules.and.or.PowerPoints	-0.0276777923851142	Virtual.Learning.Modules.and.or.PowerPoints	Parents	999	0.5	1.5	-15.5	-14.5	#FBF8FF	0
#ECDDFF	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	-0.143167676407075	Virtual.Learning.Modules.and.or.PowerPoints	Collaborative.teams	1000	0.5	1.5	-11.5	-10.5	#ECDDFF	0
#EFE3FF	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	-0.116758362913233	Virtual.Learning.Modules.and.or.PowerPoints	Common.formative.assessment	1001	0.5	1.5	-11.5	-10.5	#EFE3FF	0
#ECDDFF	1	-10	Virtual.Learning.Modules.and.or.PowerPoints	-0.142816194361652	Virtual.Learning.Modules.and.or.PowerPoints	Data.based.decision.making	1002	0.5	1.5	-10.5	-9.5	#ECDDFF	0
#EDE0FF	1	-9	Virtual.Learning.Modules.and.or.PowerPoints	-0.130146457679352	Virtual.Learning.Modules.and.or.PowerPoints	Effective.teaching.learning.practices	1003	0.5	1.5	-9.5	-8.5	#EDE0FF	0
#EEE2FF	1	-10	Virtual.Learning.Modules.and.or.PowerPoints	-0.122695789968061	Virtual.Learning.Modules.and.or.PowerPoints	Instructional.Leadership	1004	0.5	1.5	-10.5	-9.5	#EEE2FF	0
#F1E6FF	1	-12	Virtual.Learning.Modules.and.or.PowerPoints	-0.104133805794296	Virtual.Learning.Modules.and.or.PowerPoints	School.based.implementation.coaching	1005	0.5	1.5	-12.5	-11.5	#F1E6FF	0
#F5ECFF	1	-10	Virtual.Learning.Modules.and.or.PowerPoints	-0.078625452178521	Virtual.Learning.Modules.and.or.PowerPoints	Collective.teacher.efficacy	1006	0.5	1.5	-10.5	-9.5	#F5ECFF	0
#FFE2D8	1	-14	Virtual.Learning.Modules.and.or.PowerPoints	0.151959258246451	Virtual.Learning.Modules.and.or.PowerPoints	MMD.DCI.expectations.logistics.DESE.specifics	1007	0.5	1.5	-14.5	-13.5	#FFE2D8	0
#E9D9FF	1	-10	Virtual.Learning.Modules.and.or.PowerPoints	-0.160996095182475	Virtual.Learning.Modules.and.or.PowerPoints	Alignment.and.systems.planning	1008	0.5	1.5	-10.5	-9.5	#E9D9FF	0
#FFE8E0	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	0.120740286508767	Virtual.Learning.Modules.and.or.PowerPoints	Practice.profiles	1009	0.5	1.5	-11.5	-10.5	#FFE8E0	0
#FFEBE3	1	-17	Virtual.Learning.Modules.and.or.PowerPoints	0.106636203583131	Virtual.Learning.Modules.and.or.PowerPoints	Self.assessment.practice.profile..SAPP.	1010	0.5	1.5	-17.5	-16.5	#FFEBE3	0
#FFDFD3	1	-6	Virtual.Learning.Modules.and.or.PowerPoints	0.170021436795687	Virtual.Learning.Modules.and.or.PowerPoints	Learning.module.materials..i.e..power.points..handouts.	1011	0.5	1.5	-6.5	-5.5	#FFDFD3	0
#FFD7CA	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	0.206993655774065	Virtual.Learning.Modules.and.or.PowerPoints	DESE.virtual.learning.platform	1012	0.5	1.5	-11.5	-10.5	#FFD7CA	0
#ECDEFF	1	-5	Virtual.Learning.Modules.and.or.PowerPoints	-0.141967335353017	Virtual.Learning.Modules.and.or.PowerPoints	Review.of.CFA.data	1013	0.5	1.5	-5.5	-4.5	#ECDEFF	0
#FFE8DF	1	-20	Virtual.Learning.Modules.and.or.PowerPoints	0.121146596464923	Virtual.Learning.Modules.and.or.PowerPoints	CWIS	1014	0.5	1.5	-20.5	-19.5	#FFE8DF	0
#FFB097	1	-2	Virtual.Learning.Modules.and.or.PowerPoints	0.411557498720678	Virtual.Learning.Modules.and.or.PowerPoints	Distance.Learning	1015	0.5	1.5	-2.5	-1.5	#FFB097	0
#FF0000	1	-1	Virtual.Learning.Modules.and.or.PowerPoints	1	Virtual.Learning.Modules.and.or.PowerPoints	Virtual.Learning.Modules.and.or.PowerPoints	1016	0.5	1.5	-1.5	-0.5	#FF0000	0
#FFE8DF	1	-3	Virtual.Learning.Modules.and.or.PowerPoints	0.122143822972512	Virtual.Learning.Modules.and.or.PowerPoints	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	1017	0.5	1.5	-3.5	-2.5	#FFE8DF	0
#FFE8DF	1	-7	Virtual.Learning.Modules.and.or.PowerPoints	0.121313798124445	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	1018	0.5	1.5	-7.5	-6.5	#FFE8DF	0
#E6D3FF	1	-9	Virtual.Learning.Modules.and.or.PowerPoints	-0.185262006302275	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	1019	0.5	1.5	-9.5	-8.5	#E6D3FF	0
#FFF3EF	1	-15	Virtual.Learning.Modules.and.or.PowerPoints	0.0621046231988763	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	1020	0.5	1.5	-15.5	-14.5	#FFF3EF	0
#FFFEFE	1	-29	Virtual.Learning.Modules.and.or.PowerPoints	0.00472442905422722	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	1021	0.5	1.5	-29.5	-28.5	#FFFEFE	0
#FCF9FF	1	-18	Virtual.Learning.Modules.and.or.PowerPoints	-0.0239809402311858	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	1022	0.5	1.5	-18.5	-17.5	#FCF9FF	0
#FFEFE9	1	-11	Virtual.Learning.Modules.and.or.PowerPoints	0.0835056744778521	Virtual.Learning.Modules.and.or.PowerPoints	ETLP_avg	1023	0.5	1.5	-11.5	-10.5	#FFEFE9	0
#F9F4FF	1	-25	ETLP_avg	-0.0461157346488427	ETLP_avg	District.Leadership.Team.Members	463	0.5	1.5	-25.5	-24.5	#F9F4FF	0
#F7F0FF	1	-21	ETLP_avg	-0.0636354592515358	ETLP_avg	District.Contact.Person	464	0.5	1.5	-21.5	-20.5	#F7F0FF	0
#FEFCFF	1	-30	ETLP_avg	-0.0111358801500737	ETLP_avg	Building.Leadership.Team.Members	465	0.5	1.5	-30.5	-29.5	#FEFCFF	0
#F4ECFF	1	-15	ETLP_avg	-0.0797153858704701	ETLP_avg	Other.District.Administrators	466	0.5	1.5	-15.5	-14.5	#F4ECFF	0
#EFE4FF	1	-13	ETLP_avg	-0.115485880907884	ETLP_avg	Other.Building.Administrators	467	0.5	1.5	-13.5	-12.5	#EFE4FF	0
#EEE2FF	1	-15	ETLP_avg	-0.123074883878306	ETLP_avg	Building.level.Educators	468	0.5	1.5	-15.5	-14.5	#EEE2FF	0
#F4ECFF	1	-13	ETLP_avg	-0.0822393514794046	ETLP_avg	RPDC.Director	469	0.5	1.5	-13.5	-12.5	#F4ECFF	0
#F8F3FF	1	-19	ETLP_avg	-0.050213784081659	ETLP_avg	Area.Supervisor	470	0.5	1.5	-19.5	-18.5	#F8F3FF	0
#FFF5F1	1	-5	ETLP_avg	0.0534003722184218	ETLP_avg	Parents	471	0.5	1.5	-5.5	-4.5	#FFF5F1	0
#F4EBFF	1	-14	ETLP_avg	-0.0832071929896544	ETLP_avg	Collaborative.teams	472	0.5	1.5	-14.5	-13.5	#F4EBFF	0
#E8D7FF	1	-6	ETLP_avg	-0.169536249593938	ETLP_avg	Common.formative.assessment	473	0.5	1.5	-6.5	-5.5	#E8D7FF	0
#FFF4F0	1	-20	ETLP_avg	0.0558537667956562	ETLP_avg	Data.based.decision.making	474	0.5	1.5	-20.5	-19.5	#FFF4F0	0
#FFD6C8	1	-6	ETLP_avg	0.214864826483939	ETLP_avg	Effective.teaching.learning.practices	475	0.5	1.5	-6.5	-5.5	#FFD6C8	0
#FFEBE3	1	-15	ETLP_avg	0.107101498300395	ETLP_avg	Instructional.Leadership	476	0.5	1.5	-15.5	-14.5	#FFEBE3	0
#FFCDBC	1	-3	ETLP_avg	0.259672660217684	ETLP_avg	School.based.implementation.coaching	477	0.5	1.5	-3.5	-2.5	#FFCDBC	0
#FDFCFF	1	-28	ETLP_avg	-0.0114846802714969	ETLP_avg	Collective.teacher.efficacy	478	0.5	1.5	-28.5	-27.5	#FDFCFF	0
#FBF7FF	1	-25	ETLP_avg	-0.0340253813531733	ETLP_avg	MMD.DCI.expectations.logistics.DESE.specifics	479	0.5	1.5	-25.5	-24.5	#FBF7FF	0
#FFFEFD	1	-30	ETLP_avg	0.00698234160620149	ETLP_avg	Alignment.and.systems.planning	480	0.5	1.5	-30.5	-29.5	#FFFEFD	0
#FAF6FF	1	-24	ETLP_avg	-0.038405337020679	ETLP_avg	Practice.profiles	481	0.5	1.5	-24.5	-23.5	#FAF6FF	0
#FBF8FF	1	-28	ETLP_avg	-0.0303555096910115	ETLP_avg	Self.assessment.practice.profile..SAPP.	482	0.5	1.5	-28.5	-27.5	#FBF8FF	0
#F4ECFF	1	-17	ETLP_avg	-0.0825346837376902	ETLP_avg	Learning.module.materials..i.e..power.points..handouts.	483	0.5	1.5	-17.5	-16.5	#F4ECFF	0
#F7F1FF	1	-26	ETLP_avg	-0.0603950474146846	ETLP_avg	DESE.virtual.learning.platform	484	0.5	1.5	-26.5	-25.5	#F7F1FF	0
#FFFBFA	1	-27	ETLP_avg	0.0198428793394643	ETLP_avg	Review.of.CFA.data	485	0.5	1.5	-27.5	-26.5	#FFFBFA	0
#E3CFFF	1	-11	ETLP_avg	-0.203129832180712	ETLP_avg	CWIS	486	0.5	1.5	-11.5	-10.5	#E3CFFF	0
#FFEFE9	1	-12	ETLP_avg	0.0858191868706099	ETLP_avg	Distance.Learning	487	0.5	1.5	-12.5	-11.5	#FFEFE9	0
#FFEFE9	1	-25	ETLP_avg	0.0835056744778521	ETLP_avg	Virtual.Learning.Modules.and.or.PowerPoints	488	0.5	1.5	-25.5	-24.5	#FFEFE9	0
#FFF8F5	1	-17	ETLP_avg	0.038865677727419	ETLP_avg	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	489	0.5	1.5	-17.5	-16.5	#FFF8F5	0
#FFE8E0	1	-9	ETLP_avg	0.119138951574453	ETLP_avg	Interaction.Type_Virtual	490	0.5	1.5	-9.5	-8.5	#FFE8E0	0
#FFEAE3	1	-20	ETLP_avg	0.108569342794396	ETLP_avg	Interaction.Type_In-person	491	0.5	1.5	-20.5	-19.5	#FFEAE3	0
#FFF3EE	1	-13	ETLP_avg	0.0639585671448306	ETLP_avg	Interaction.Type_In-person and virtual	492	0.5	1.5	-13.5	-12.5	#FFF3EE	0
#FFF3EE	1	-15	ETLP_avg	0.0642925704907945	ETLP_avg	Interaction.Type_Phone	493	0.5	1.5	-15.5	-14.5	#FFF3EE	0
#FFFDFD	1	-24	ETLP_avg	0.00843939967406076	ETLP_avg	Interaction.Type_Unknown	494	0.5	1.5	-24.5	-23.5	#FFFDFD	0
#FF0000	1	-1	ETLP_avg	1	ETLP_avg	ETLP_avg	495	0.5	1.5	-1.5	-0.5	#FF0000	0
