x	y	label	tooltip	clickSelects	showSelected1	group
2	-9.3	Virtual.Learning.Modules.and.or.PowerPoints	0.119849234007492	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Virtual	1018
2	-10.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.172861694692902	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person	1019
2	-21.3	Virtual.Learning.Modules.and.or.PowerPoints	0.0456128558059421	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_In-person and virtual	1020
2	-30.3	Virtual.Learning.Modules.and.or.PowerPoints	0.00106432709555556	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Phone	1021
2	-19.3	Virtual.Learning.Modules.and.or.PowerPoints	-0.0289172377596251	Virtual.Learning.Modules.and.or.PowerPoints	Interaction.Type_Unknown	1022
2	-30.3	Virtual.Learning.Modules.and.or.PowerPoints	0.0121073713870386	Virtual.Learning.Modules.and.or.PowerPoints	ETLP_avg	1023
2	-22.3	ETLP_avg	-0.0764057897887829	ETLP_avg	District.Leadership.Team.Members	463
2	-19.3	ETLP_avg	-0.094258448461574	ETLP_avg	District.Contact.Person	464
2	-30.3	ETLP_avg	0.00441566258138415	ETLP_avg	Building.Leadership.Team.Members	465
2	-22.3	ETLP_avg	-0.0361585642550568	ETLP_avg	Other.District.Administrators	466
2	-17.3	ETLP_avg	-0.0863600919094177	ETLP_avg	Other.Building.Administrators	467
2	-21.3	ETLP_avg	-0.0869287023006129	ETLP_avg	Building.level.Educators	468
2	-13.3	ETLP_avg	-0.079785573531521	ETLP_avg	RPDC.Director	469
2	-18.3	ETLP_avg	-0.0455689813332752	ETLP_avg	Area.Supervisor	470
2	-5.3	ETLP_avg	0.066013844810151	ETLP_avg	Parents	471
2	-15.3	ETLP_avg	-0.0937383093749676	ETLP_avg	Collaborative.teams	472
2	-8.3	ETLP_avg	-0.131014808931136	ETLP_avg	Common.formative.assessment	473
2	-19.3	ETLP_avg	0.0454480455477275	ETLP_avg	Data.based.decision.making	474
2	-7.3	ETLP_avg	0.205283179948418	ETLP_avg	Effective.teaching.learning.practices	475
2	-12.3	ETLP_avg	0.120716304644502	ETLP_avg	Instructional.Leadership	476
2	-2.3	ETLP_avg	0.287273941950893	ETLP_avg	School.based.implementation.coaching	477
2	-22.3	ETLP_avg	-0.0438163092078191	ETLP_avg	Collective.teacher.efficacy	478
2	-21.3	ETLP_avg	-0.0764553876220892	ETLP_avg	MMD.DCI.expectations.logistics.DESE.specifics	479
2	-26.3	ETLP_avg	-0.0334211554857197	ETLP_avg	Alignment.and.systems.planning	480
2	-26.3	ETLP_avg	-0.0372206855982875	ETLP_avg	Practice.profiles	481
2	-24.3	ETLP_avg	-0.0654253909369353	ETLP_avg	Self.assessment.practice.profile..SAPP.	482
2	-15.3	ETLP_avg	-0.0972282802414153	ETLP_avg	Learning.module.materials..i.e..power.points..handouts.	483
2	-18.3	ETLP_avg	-0.111971356526011	ETLP_avg	DESE.virtual.learning.platform	484
2	-20.3	ETLP_avg	0.0481176373285158	ETLP_avg	Review.of.CFA.data	485
2	-10.3	ETLP_avg	-0.248568155636301	ETLP_avg	CWIS	486
2	-17.3	ETLP_avg	0.0498864838068653	ETLP_avg	Distance.Learning	487
2	-29.3	ETLP_avg	0.0121073713870386	ETLP_avg	Virtual.Learning.Modules.and.or.PowerPoints	488
2	-23.3	ETLP_avg	0.0157405808491183	ETLP_avg	Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	489
2	-13.3	ETLP_avg	0.0817884663223499	ETLP_avg	Interaction.Type_Virtual	490
2	-21.3	ETLP_avg	0.112293131545386	ETLP_avg	Interaction.Type_In-person	491
2	-23.3	ETLP_avg	0.0369805827298613	ETLP_avg	Interaction.Type_In-person and virtual	492
2	-13.3	ETLP_avg	0.0807607164317481	ETLP_avg	Interaction.Type_Phone	493
2	-13.3	ETLP_avg	0.0391918172923724	ETLP_avg	Interaction.Type_Unknown	494
2	-1.3	ETLP_avg	1	ETLP_avg	ETLP_avg	495
